0.48518147405922957	0.490418118466899	0.48188955996548744
0.5636874525019	0.515283496990814	0.4920601212807626
0.6133082124242851	0.6080931263858094	0.610492299229923
0.5991692783670846	0.5473814803083096	0.5479100327575139
0.6287890938251804	0.5385386970752825	0.5300260959511895
0.5790491984521835	0.5507866117622215	0.5542230837410735
0.630394857667585	0.5299862738887129	0.513711702661979
0.5428413314956354	0.5196916904233978	0.5107578367371003
0.49803220035778173	0.4998416217928413	0.4527891813571601
0.568922305764411	0.5242846584309999	0.5120684977958629
0.5605048879494632	0.5241790729595608	0.514182993601161
0.6376357354392892	0.5802977510294584	0.5903996786503314
0.613974545143931	0.5640375884278324	0.5702131502890173
0.6075679815788704	0.605823038749868	0.6066700293814178
0.6216099307902785	0.5870288248337029	0.5962486948636211
0.598590844062947	0.5992239467849224	0.598903517164836
0.65068986281286	0.5552475979305248	0.556163614323735
0.6519928800781796	0.604503220356879	0.6173590003377237
0.6653341618337476	0.5574648928307465	0.5588463833860708
0.5978516802290537	0.5997254777742582	0.5987540762290484
0.5360574764256848	0.515415478830113	0.503554040895813
0.6346767044154655	0.5904075599197551	0.6011967617036255
0.6302675528863997	0.6482420019005385	0.6371615024231185
0.6148267121192256	0.626095449266181	0.61947203918809
0.5965921529517647	0.6143490655685777	0.6020973168129975
0.5970470288005834	0.5383275261324042	0.5334695963208993
0.5466298411122145	0.5540861577446943	0.5483056478405315
0.581438418660957	0.586527293844367	0.5836341477029566
0.42857142857142855	0.5	0.4615384615384615
0.5197083008961327	0.5436248152375522	0.5083884306982915
0.5510568071783264	0.5546284686063234	0.5527074675165734
0.5652619975763946	0.5372545269143724	0.544147996742571
0.6140116154300124	0.5815911730545877	0.5899646278576074
0.515277575049871	0.5067381974248927	0.49562042209132995
0.5055681818181819	0.5010515021459228	0.4717282106978007
0.5665385539274561	0.5178326180257511	0.502896693981806
0.578744819419775	0.5028540772532188	0.46063196429750813
0.5728910098522167	0.6016094420600858	0.5755998588567396
0.7003362413667757	0.5946137339055794	0.613486982501067
0.5697985964164473	0.5983905579399141	0.5715629607914345
0.5488196539252322	0.5698068669527897	0.5466216362494858
0.5335788122424161	0.5533261802575107	0.5175530755049853
0.542712502943254	0.5583905579399142	0.5419053368211595
0.5281416787967006	0.5298712446351932	0.5288045288045288
0.5113301282051282	0.5151716738197425	0.507156462585034
0.5185262166056979	0.5286909871244636	0.5037747796015781
0.4323386224305806	0.4355793991416309	0.433912909678412
0.5163289450153384	0.5254721030042919	0.500175406762233
0.5463516746411483	0.5199570815450644	0.5131076312950165
0.5886662679425837	0.5381759656652361	0.5378648703817106
0.523791413116971	0.5241630901287554	0.5239646545299691
0.584123972169513	0.5371030042918454	0.5366268918400023
0.4362927091740651	0.4745922746781116	0.44911772354099333
0.5763486066024516	0.5923605150214593	0.5812212566553991
0.6199579831932773	0.5735193133047211	0.5836485918453131
0.6168060200668897	0.5599570815450644	0.5675067381699964
0.5886666666666667	0.5627896995708155	0.569383122552321
0.5956328840260937	0.6091630901287554	0.6008642290206905
0.5462278040906108	0.5559227467811159	0.5483758650205284
0.6192684331797235	0.588862660944206	0.5985324691207045
0.7235732897358607	0.5939055793991417	0.6138502732641309
0.5484188481675393	0.5744206008583691	0.5397640674863421
0.5520760898119389	0.5723175965665236	0.5519201086211395
0.5926868324987448	0.6465665236051502	0.5876458574687384
0.5362272338344946	0.5508798283261802	0.5331753970343073
0.6081985499163414	0.5874248927038627	0.5948413050551661
0.592032967032967	0.5948927038626609	0.5933908045977011
0.4960264665708761	0.4951931330472103	0.49363354562907724
0.5107478202548625	0.5137553648068669	0.5082399103139014
0.5277091733870968	0.5471888412017167	0.4877939302675779
0.5038289977499704	0.5020815450643777	0.49376992769702394
0.4428787878787879	0.459549356223176	0.449375140312804
0.4521925936029462	0.45487124463519313	0.4534478858006809
0.41758022416705054	0.4424034334763949	0.4288740559681614
0.4337599764610688	0.46135193133047214	0.4445312343527809
0.459409654272668	0.446587982832618	0.44946686487180904
0.411190053285968	0.4967811158798283	0.44995140913508264
0.4326618985063008	0.47030042918454934	0.44641265839292316
0.39339019189765456	0.3959227467811159	0.39465240641711224
0.42515769044153323	0.4205579399141631	0.4227855477855478
0.4146986054880792	0.43489270386266093	0.4241279069767442
0.49482968369829683	0.49890557939914165	0.4701969043559657
0.4602152434721242	0.45160944206008585	0.4543526462932614
